id,type_desc,seat,weight,traveltime,km,ts1,lat1,lon1,ts2,lat2,lon2
29767,BUS,10,3300,0:14:01,17.37151236,03-11-18 8:52,13.812459,100.11795,03-11-18 9:06,13.79618,99.95856
29768,BUS,10,3300,0:14:04,9.302687725,03-11-18 11:42,13.955723,99.61028,03-11-18 11:56,13.974491,99.67347
29769,BUS,10,3300,0:39:05,37.82245646,03-11-18 8:35,13.525995,100.18925,03-11-18 9:14,13.334912,99.964485
29932,BUS,46,14000,0:45:49,52.26674513,03-11-18 9:31,13.53622,100.21968,03-11-18 10:17,13.308114,99.82556
30260,BUS,12,3300,1:33:45,80.89500174,03-11-18 7:04,13.73539,100.53905,03-11-18 8:38,13.436597,99.96554
30263,BUS,10,2850,1:27:42,80.14524312,03-11-18 7:04,13.727409,100.56509,03-11-18 8:31,13.431525,99.964714
30264,BUS,12,3300,0:22:57,16.71676227,03-11-18 8:09,13.48512,100.12086,03-11-18 8:32,13.408847,99.99959
30269,BUS,12,3300,2:20:32,120.1342913,03-11-18 6:20,13.727013,100.52789,03-11-18 8:41,14.02749,99.5307
32118,BUS,40,15200,1:03:04,73.96931995,03-11-18 8:27,12.804254,99.987076,03-11-18 9:30,13.34137,99.83959
36359,BUS,50,23500,0:39:01,30.32860683,03-11-18 0:05,15.577279,100.124176,03-11-18 0:44,15.789822,99.96684
36366,BUS,50,23500,1:33:43,77.92634609,03-11-18 7:57,13.727246,100.527756,03-11-18 9:31,13.368413,99.95502
36721,BUS,40,14600,1:54:58,104.8836218,03-11-18 14:38,14.120033,99.140274,03-11-18 16:33,13.797985,99.971954
36723,BUS,22,9400,1:30:14,81.96362912,03-11-18 7:04,13.763469,100.54138,03-11-18 8:34,13.434369,99.965355
38043,BUS,10,3300,0:37:46,18.1226988,03-11-18 10:40,13.521808,99.96404,03-11-18 11:18,13.40878,99.998924
38045,BUS,10,3300,1:33:08,79.50327685,03-11-18 6:56,13.72224,100.53712,03-11-18 8:29,13.433139,99.96508
38046,BUS,10,3300,2:15:41,92.13427926,03-11-18 10:48,13.71072,100.509735,03-11-18 13:04,13.305501,99.82557
39400,BUS,44,23500,0:31:00,12.25388424,03-11-18 3:45,15.387424,100.01777,03-11-18 4:16,15.362953,99.936104
39930,BUS,37,15350,0:24:33,15.53722759,03-11-18 9:09,13.418368,99.99344,03-11-18 9:33,13.519472,99.95903
39932,BUS,46,21000,1:00:11,70.98745493,03-11-18 7:26,13.608365,100.376144,03-11-18 8:26,13.310219,99.82592
39938,BUS,40,17500,1:11:45,86.4899121,03-11-18 9:18,13.525875,100.18895,03-11-18 10:30,13.02641,99.92575
40366,BUS,42,17500,1:11:03,88.83796693,03-11-18 9:19,13.531903,100.206955,03-11-18 10:30,13.026126,99.92555
40371,BUS,42,17500,1:23:48,89.47782219,03-11-18 9:12,13.531165,100.20465,03-11-18 10:36,13.019884,99.9218
40708,BUS,10,3300,1:02:42,37.63156369,03-11-18 18:55,13.791284,100.17051,03-11-18 19:58,13.816297,99.876305
44264,BUS,48,20900,1:29:06,83.70999105,03-11-18 19:08,15.298138,100.191108,03-11-18 20:37,15.942412,99.859388
44279,BUS,38,20800,1:03:05,44.0059738,03-11-18 18:55,15.438645,100.143482,03-11-18 19:58,15.772855,99.982632
45096,BUS,38,20100,0:58:35,57.10956923,03-11-18 7:13,13.759815,100.478617,03-11-18 8:11,13.801173,99.994413
45499,BUS,42,22200,1:27:00,89.65250327,03-11-18 4:36,13.532285,100.208562,03-11-18 6:03,13.033663,99.929162
45676,BUS,10,0,1:45:51,85.82695473,03-11-18 8:21,13.724377,100.395127,03-11-18 10:07,13.315325,99.82687
45903,BUS,10,3300,2:22:01,97.65065989,03-11-18 7:59,13.722095,100.725017,03-11-18 10:21,13.406565,99.998637
45944,BUS,12,3300,3:08:31,101.7968337,03-11-18 5:23,13.745695,100.703963,03-11-18 8:32,13.43359,99.965207
