id,type_desc,seat,weight,traveltime,km,ts1,lat1,lon1,ts2,lat2,lon2
7651,BUS,31,13200,0:18:30,15.48220093,09-11-18 9:28,13.40985,100.001983,09-11-18 9:46,13.51425,99.972533
7758,BUS,12,3300,0:20:30,15.97132861,09-11-18 9:59,13.407967,99.9989,09-11-18 10:20,13.52175,99.971417
7839,BUS,40,17000,1:24:20,103.9056082,09-11-18 11:06,14.624717,98.7261,09-11-18 12:30,14.055633,99.430217
7842,BUS,40,17000,1:20:11,100.8089288,09-11-18 12:46,14.61485,98.731333,09-11-18 14:06,14.067233,99.411
7849,BUS,40,17000,0:30:57,23.1288395,09-11-18 7:36,13.43465,100.0548,09-11-18 8:07,13.519717,99.972233
8790,BUS,13,3300,4:57:22,8.634366407,09-11-18 9:09,13.285167,99.8213,09-11-18 14:06,13.210083,99.82705
8791,BUS,13,3300,2 days,,,,,,,
8916,BUS,10,3300,2:09:46,101.0585581,09-11-18 7:39,13.551967,100.667567,09-11-18 9:49,13.7987,99.981183
8992,BUS,12,3300,1:16:23,57.80596081,09-11-18 13:25,12.679933,99.952583,09-11-18 14:42,13.1056,99.9343
8997,BUS,12,3300,1:19:43,67.06756687,09-11-18 9:06,13.672533,100.48935,09-11-18 10:26,13.417067,99.963517
8999,BUS,12,3300,1:42:43,88.12172468,09-11-18 10:02,13.76435,100.526783,09-11-18 11:44,13.495883,99.973233
9028,BUS,12,3300,2:16:18,103.9108457,09-11-18 7:39,13.758217,100.519633,09-11-18 9:55,13.510933,99.974017
9039,BUS,12,3300,1:09:03,61.13741693,09-11-18 11:58,13.894833,100.207517,09-11-18 13:07,13.53105,99.967433
9090,BUS,12,3300,1:46:05,79.01440784,09-11-18 6:30,13.795067,100.539433,09-11-18 8:16,13.405767,99.999067
9098,BUS,12,3300,0:18:48,10.90413241,09-11-18 15:52,13.442983,100.040217,09-11-18 16:10,13.4218,99.954867
9123,BUS,12,3300,0:18:34,10.89968721,09-11-18 15:52,13.443183,100.039917,09-11-18 16:10,13.422067,99.955183
9124,BUS,12,3300,1:27:28,73.74483967,09-11-18 8:34,13.762,100.515233,09-11-18 10:02,13.409133,99.998933
9259,BUS,10,3300,11:58:25,0,09-11-18 4:28,13.458967,99.625833,09-11-18 16:27,13.458967,99.625833
9298,BUS,12,3300,0:30:04,0.136967563,09-11-18 10:08,13.51915,99.959217,09-11-18 10:38,13.520217,99.95985
10629,BUS,10,3300,0:23:43,15.06114495,09-11-18 12:43,12.98035,99.89805,09-11-18 13:07,13.064367,99.946833
11058,BUS,38,17300,1:46:09,82.85448234,09-11-18 14:25,14.068833,99.264217,09-11-18 16:11,13.804617,99.900783
12407,BUS,13,3300,0:38:50,21.43593722,09-11-18 13:34,13.441067,99.941367,09-11-18 14:12,13.409183,99.998983
12475,BUS,32,13000,1:22:44,75.00504983,09-11-18 12:13,13.5218,99.964067,09-11-18 13:36,13.058333,99.94425
12564,BUS,44,0,2 days,,,,,,,
13700,BUS,46,20800,0:22:02,16.91469634,09-11-18 0:53,15.391305,100.01767,09-11-18 1:15,15.460408,99.890205
14274,BUS,13,3300,3:19:11,52.57843618,09-11-18 0:01,16.14864,99.72154,09-11-18 3:20,15.7668,99.98871
14972,BUS,40,17100,0:37:17,23.84542136,09-11-18 9:37,13.432881,100.05183,09-11-18 10:14,13.519254,99.95912
14978,BUS,40,17100,1:40:00,70.76483334,09-11-18 8:50,12.569444,99.95997,09-11-18 10:30,13.071134,99.947235
14979,BUS,40,17100,0:21:01,5.531973827,09-11-18 13:43,13.426567,99.95924,09-11-18 14:04,13.409892,99.996056
