id,type_desc,seat,weight,traveltime,km,ts1,lat1,lon1,ts2,lat2,lon2
6396,BUS,41,18000,1:05:44,56.97399739,11-11-18 13:53,13.544467,99.327833,11-11-18 14:59,13.53775,99.798517
6400,BUS,41,18000,1:05:42,56.8693234,11-11-18 13:54,13.5442,99.328667,11-11-18 14:59,13.5373,99.798133
7047,BUS,46,16800,1:11:17,85.73210465,11-11-18 12:37,12.662883,99.9523,11-11-18 13:48,13.340083,99.829117
7110,BUS,45,16800,1:09:43,63.81695148,11-11-18 11:49,13.602933,100.370733,11-11-18 12:59,13.522867,99.96975
7180,BUS,46,16800,1:11:19,85.39563535,11-11-18 12:37,12.663717,99.952317,11-11-18 13:48,13.336233,99.83015
7188,BUS,45,16800,0:46:51,36.27908569,11-11-18 14:47,13.9658,99.72185,11-11-18 15:34,14.040517,99.499333
7517,BUS,45,16700,0:51:13,34.04739426,11-11-18 15:37,13.5218,99.963533,11-11-18 16:28,13.783383,99.939067
7634,BUS,31,13200,2:19:20,152.8093772,11-11-18 11:09,13.40275,101.0035,11-11-18 13:29,13.523233,99.970667
7651,BUS,31,13200,0:15:51,14.22948931,11-11-18 9:21,13.409933,100.001917,11-11-18 9:37,13.509317,99.972683
7715,BUS,31,13200,2:05:31,118.830632,11-11-18 13:45,13.7748,100.480333,11-11-18 15:51,14.0376,99.519283
7735,BUS,31,13200,0:17:07,15.01109358,11-11-18 14:08,13.42155,99.983533,11-11-18 14:25,13.521733,99.96505
7752,BUS,12,3300,0:23:07,14.88477238,11-11-18 8:59,13.421533,99.9834,11-11-18 9:22,13.520367,99.960467
7756,BUS,12,3300,1:53:52,81.11148409,11-11-18 6:11,13.752567,100.53715,11-11-18 8:05,13.40885,99.999233
8871,BUS,10,3300,0:57:05,57.98489235,11-11-18 13:02,14.229183,99.044767,11-11-18 13:59,14.042133,99.505367
9064,BUS,12,3300,0:24:00,21.3212906,11-11-18 9:19,13.43605,100.045683,11-11-18 9:43,13.519017,99.972383
9089,BUS,12,3300,0:30:51,22.9354741,11-11-18 10:08,13.4305,100.0476,11-11-18 10:39,13.5218,99.964217
9158,BUS,10,3300,4:19:52,128.4120662,11-11-18 14:08,14.189,99.846867,11-11-18 18:28,13.138417,99.858733
9243,BUS,14,3300,0:23:36,3.829328325,11-11-18 6:01,13.925483,99.082917,11-11-18 6:24,13.8925,99.08215
9290,BUS,10,3300,0:34:19,17.29670734,11-11-18 9:08,13.408333,100.000383,11-11-18 9:43,13.522983,99.97085
9967,BUS,13,3300,0:12:40,6.012724363,11-11-18 8:25,13.521357,99.25111,11-11-18 8:37,13.526245,99.24048
10267,BUS,40,17900,1:32:27,98.43232481,11-11-18 11:35,12.367083,99.998233,11-11-18 13:07,13.10735,99.933233
10270,BUS,44,20000,0:41:34,37.86782878,11-11-18 8:55,14.411267,100.153517,11-11-18 9:37,14.3479,99.932667
11058,BUS,38,17300,1:31:33,95.78380817,11-11-18 7:43,13.816317,100.559233,11-11-18 9:14,13.506333,99.9728
12407,BUS,13,3300,0:21:17,15.13243124,11-11-18 8:55,13.4096,100.002167,11-11-18 9:16,13.52325,99.9707
12421,BUS,11,3300,0:35:07,22.15558679,11-11-18 0:17,13.817783,99.870817,11-11-18 0:52,13.953067,99.751267
12422,BUS,10,3300,2:46:31,146.4299556,11-11-18 19:19,14.396183,100.16025,11-11-18 22:06,13.954133,99.7507
12460,BUS,32,13000,0:23:27,24.1041734,11-11-18 8:51,14.519917,98.825983,11-11-18 9:14,14.352867,98.955033
12464,BUS,32,13000,0:42:55,41.63363672,11-11-18 10:29,13.521183,99.9619,11-11-18 11:12,13.306533,99.825267
12484,BUS,32,13000,1:37:35,114.3100755,11-11-18 8:11,13.893267,100.559833,11-11-18 9:49,13.330733,99.82975
12491,BUS,32,13000,1:11:55,75.699595,11-11-18 7:41,13.722,100.51805,11-11-18 8:53,13.4246,99.962783
12509,BUS,32,13000,0:12:25,6.48201521,11-11-18 15:11,13.420117,99.9807,11-11-18 15:23,13.44595,99.94145
