id,type_desc,seat,weight,traveltime,km,ts1,lat1,lon1,ts2,lat2,lon2
186221,BUS,44,21000,2:06:00,146.4721235,04-11-18 21:16,12.4358,99.912415,04-11-18 23:22,13.636481,99.850548
186287,BUS,10,2140,2:25:00,137.0262918,04-11-18 17:45,14.065119,100.623337,04-11-18 20:10,13.323147,99.828354
186342,BUS,13,NULL,1:41:00,90.02162241,04-11-18 10:30,13.746424,100.53801,04-11-18 12:11,13.51986,99.958923
186348,BUS,12,3300,0:58:43,46.08836504,04-11-18 13:07,12.804773,99.987694,04-11-18 14:06,13.098496,99.937462
186367,BUS,10,3300,1:42:51,126.5384583,04-11-18 6:55,13.693938,100.749947,04-11-18 8:37,13.322947,99.8283
186406,BUS,13,0,0:32:54,27.06526215,04-11-18 5:19,13.519346,100.169998,04-11-18 5:52,13.382236,99.973267
186426,BUS,10,3300,2:22:42,123.7825134,04-11-18 11:43,12.474671,99.962936,04-11-18 14:06,13.334505,99.966179
186491,BUS,12,3300,2:12:05,128.8990329,04-11-18 14:28,15.021365,98.587921,04-11-18 16:40,14.128845,99.16584
186496,BUS,42,21200,1:09:00,39.13691885,04-11-18 12:54,13.970622,99.697182,04-11-18 14:03,13.985378,99.391785
186623,BUS,44,21000,0:17:00,2.535947681,04-11-18 18:26,15.792989,99.964165,04-11-18 18:43,15.775991,99.979965
186664,BUS,45,15600,1:10:42,60.09553974,04-11-18 12:05,16.055496,99.559418,04-11-18 13:16,15.831165,99.934395
186757,BUS,44,20800,0:52:00,69.8315576,04-11-18 20:50,13.439538,100.063408,04-11-18 21:42,13.02404,99.924294
186779,BUS,44,21500,0:11:00,7.911657192,04-11-18 23:07,15.762883,99.847275,04-11-18 23:18,15.765897,99.797195
186794,BUS,10,3300,0:47:00,49.80516067,04-11-18 19:14,12.590892,99.950157,04-11-18 20:01,13.002744,99.910873
186863,BUS,13,3300,0:43:00,33.89840854,04-11-18 12:07,13.927803,99.761551,04-11-18 12:50,14.042583,99.503242
186890,BUS,10,3300,0:17:00,14.63168256,04-11-18 9:34,13.409232,99.998238,04-11-18 9:51,13.513605,99.972572
186949,BUS,45,13900,1:01:00,44.07198007,04-11-18 9:10,13.980073,99.595551,04-11-18 10:11,13.943138,99.285873
186993,BUS,10,3300,19:10:40,156.6474475,04-11-18 15:56,12.820867,99.802635,05-11-18 11:07,13.340455,99.829666
187089,BUS,40,23500,1:05:00,63.70469041,04-11-18 13:46,13.000003,99.90921,04-11-18 14:51,13.501773,99.793877
187177,BUS,10,3300,0:21:22,14.8040624,04-11-18 8:51,13.420822,99.982025,04-11-18 9:13,13.520297,99.960136
187234,BUS,40,14310,2:10:16,108.0917606,04-11-18 6:59,14.502198,100.413025,04-11-18 9:09,14.592765,99.635941
187517,BUS,45,15600,0:31:00,19.78471727,04-11-18 13:43,13.975585,99.663971,04-11-18 14:14,14.043647,99.505737
187518,BUS,10,3300,0:21:00,5.821251908,04-11-18 18:15,14.042332,99.505486,04-11-18 18:36,14.051599,99.503174
187550,BUS,10,3300,0:44:47,37.86145928,04-11-18 12:58,13.351637,99.443657,04-11-18 13:43,13.544218,99.316628
187577,BUS,10,3300,1:30:00,81.88732518,04-11-18 7:31,13.741386,100.53981,04-11-18 9:01,13.436355,99.965668
187674,BUS,10,3300,0:49:40,39.03348446,04-11-18 12:54,13.353488,99.439888,04-11-18 13:44,13.544554,99.316978
187689,BUS,40,21000,1:15:00,73.15840655,04-11-18 17:22,12.999762,99.907837,04-11-18 18:37,13.562885,99.829285
187723,BUS,14,3300,0:58:53,58.43803686,04-11-18 8:19,13.934671,99.092026,04-11-18 9:18,14.046845,99.526291
187725,BUS,13,3300,0:30:00,27.49707196,04-11-18 12:51,14.424216,99.135429,04-11-18 13:21,14.232447,99.238747
187776,BUS,10,3300,0:27:54,1.895438154,04-11-18 8:33,14.436213,99.130836,04-11-18 9:01,14.42595,99.132263
187984,BUS,13,3300,1:55:00,135.4945857,04-11-18 1:08,13.78862,100.171951,04-11-18 3:03,13.926554,99.131783
188021,BUS,13,3300,0:13:00,13.90305808,04-11-18 3:54,13.97961,99.592819,04-11-18 4:07,13.95784,99.496834
